Method,Regressor Points,Resampling Points,Neighbours_optimized,Neighbours_validation
target-20-neighbours,1000,50,0.81,0.0
target-20-neighbours,1000,50,0.65,0.02497205
target-20-neighbours,1000,50,0.785,0.0
target-20-neighbours,1000,50,0.635,0.10228075
target-20-neighbours,1000,50,0.8,0.0
target-20-neighbours,1000,50,0.75,0.0
target-20-neighbours,1000,50,0.82,0.02497205
target-20-neighbours,1000,50,0.765,0.0
target-20-neighbours,1000,50,0.66,0.0
target-20-neighbours,1000,50,0.83,0.0
target-20-neighbours,1000,50,0.46333333333333326,0.9639439999999999
target-20-neighbours,1000,50,0.74,0.0
target-20-neighbours,1000,50,0.67,0.0
target-20-neighbours,1000,50,0.785,0.0
Random_neighbours,1000,50,0.7663413713333332,0.0
Random_neighbours,1000,50,0.5101659233333333,0.0
Random_neighbours,1000,50,0.45545726333333336,0.0
Random_neighbours,1000,50,0.749758878,0.3267255
Random_neighbours,1000,50,0.49333895233333336,0.0
Random_neighbours,1000,50,0.40833333333333327,0.25298
Random_neighbours,1000,50,0.6908333338333332,0.0
Random_neighbours,1000,50,0.8286726793333332,0.0
Random_neighbours,1000,50,0.9,0.0
Random_neighbours,1000,50,0.4385830538333333,0.0
Random_neighbours,1000,50,0.7330922113333332,0.0
Random_neighbours,1000,50,0.6133495983333334,0.0
Random_neighbours,1000,50,0.7470991298333334,0.0
Random_neighbours,1000,50,0.48237365000000004,0.0
Random_neighbours,1000,50,0.49570215433333337,0.0
Random_neighbours,1000,50,0.3535830538333333,0.0
Random_neighbours,1000,50,0.8084229593333333,0.4913795
Random_neighbours,1000,50,0.7697502800000001,0.975028
Random_neighbours,1000,50,0.6538413713333333,0.0
Random_neighbours,1000,50,0.6883495983333334,0.8363735
LimeBased_neighbours,1000,50,0.55,0.0
LimeBased_neighbours,1000,50,0.7079758965,0.975028
LimeBased_neighbours,1000,50,0.69,0.0
LimeBased_neighbours,1000,50,0.272933885,0.0
LimeBased_neighbours,1000,50,0.6709338850000002,0.0
LimeBased_neighbours,1000,50,0.6,0.0
LimeBased_neighbours,1000,50,0.59658437,0.4839905
LimeBased_neighbours,1000,50,0.28658437,0.270016
LimeBased_neighbours,1000,50,0.36124039500000005,0.0
LimeBased_neighbours,1000,50,0.6812403950000001,0.0
LimeBased_neighbours,1000,50,0.6875,0.0
LimeBased_neighbours,1000,50,0.310326435,0.9639439999999999
LimeBased_neighbours,1000,50,0.66,0.2323375
LimeBased_neighbours,1000,50,0.37522498649999997,0.0
LimeBased_neighbours,1000,50,0.23,0.4042295
LimeBased_neighbours,1000,50,0.255,0.0
LimeBased_neighbours,1000,50,0.54969349,0.0
LimeBased_neighbours,1000,50,0.6412011285,0.975028
LimeBased_neighbours,1000,50,0.681849515,0.0
LimeBased_neighbours,1000,50,0.45159544349999997,0.0
KDE_neighbours,1000,50,0.6370836133333333,0.0
KDE_neighbours,1000,50,0.6473333333333333,0.6732745
KDE_neighbours,1000,50,0.54625028,0.0
KDE_neighbours,1000,50,0.46,0.969349
KDE_neighbours,1000,50,0.6708333333333333,0.0
KDE_neighbours,1000,50,0.49733333333333335,0.0
KDE_neighbours,1000,50,0.49,0.2181905
KDE_neighbours,1000,50,0.6523333333333333,0.179786
KDE_neighbours,1000,50,0.6933333333333335,0.22417199999999998
KDE_neighbours,1000,50,0.875,0.201716
KDE_neighbours,1000,50,0.68,0.25298
KDE_neighbours,1000,50,0.6673333333333333,0.5652705
KDE_neighbours,1000,50,0.6475,0.0
KDE_neighbours,1000,50,0.6933333333333335,0.9210130000000001
KDE_neighbours,1000,50,0.57625028,0.0
KDE_neighbours,1000,50,0.8,0.0
KDE_neighbours,1000,50,0.674,0.21014100000000002
KDE_neighbours,1000,50,0.6175,0.0
KDE_neighbours,1000,50,0.4415,0.0
KDE_neighbours,1000,50,0.3175,0.0
PlugInvalid_neighbours,1000,50,0.6088571428571428,0.0
PlugInvalid_neighbours,1000,50,0.6628571428571428,0.0
PlugInvalid_neighbours,1000,50,0.6371904761904762,0.0
PlugInvalid_neighbours,1000,50,0.6828571428571428,0.975028
PlugInvalid_neighbours,1000,50,0.6861904761904762,0.607768
PlugInvalid_neighbours,1000,50,0.48,0.556511
PlugInvalid_neighbours,1000,50,0.58,0.0
PlugInvalid_neighbours,1000,50,0.6795238095238095,0.0
PlugInvalid_neighbours,1000,50,0.43,0.0
PlugInvalid_neighbours,1000,50,0.72,0.8828125
PlugInvalid_neighbours,1000,50,0.7228571428571428,0.894334
PlugInvalid_neighbours,1000,50,0.75,0.0
PlugInvalid_neighbours,1000,50,0.6488571428571427,0.9587175
PlugInvalid_neighbours,1000,50,0.2,0.0
PlugInvalid_neighbours,1000,50,0.615,0.0
PlugInvalid_neighbours,1000,50,0.6338571428571428,0.1415296
PlugInvalid_neighbours,1000,50,0.68,0.5294840000000001
PlugInvalid_neighbours,1000,50,0.6466666666666666,0.0
PlugInvalid_neighbours,1000,50,0.7195238095238095,0.0
PlugInvalid_neighbours,1000,50,0.5295238095238095,0.9587175
target-20-neighbours,1000,50,0.52,0.0
target-20-neighbours,1000,50,0.49,0.02497205
target-20-neighbours,1000,50,0.35,0.02497205
target-20-neighbours,1000,50,0.5175,0.3267255
target-20-neighbours,1000,50,0.4761904761904761,0.02497205
target-20-neighbours,1000,50,0.5033333333333333,0.02497205
target-20-neighbours,1000,50,0.41819047619047617,0.02497205
target-20-neighbours,1000,50,0.4733333333333334,0.02497205
target-20-neighbours,1000,50,0.54,0.02497205
target-20-neighbours,1000,50,0.5483333333333333,0.0
target-20-neighbours,1000,50,0.61,0.02497205
target-20-neighbours,1000,50,0.62,0.0
target-20-neighbours,1000,50,0.434,0.02497205
target-20-neighbours,1000,50,0.41,0.02497205
target-20-neighbours,1000,50,0.54,0.02497205
target-20-neighbours,1000,50,0.49333333333333335,0.02497205
target-20-neighbours,1000,50,0.62,0.02497205
target-20-neighbours,1000,50,0.66,0.02497205
target-20-neighbours,1000,50,0.53,0.02497205
target-20-neighbours,1000,50,0.5583333333333333,0.02497205
Random_neighbours,1000,50,0.5260091504642856,0.02497205
Random_neighbours,1000,50,0.48340484985000004,0.02497205
Random_neighbours,1000,50,0.35405850234999986,0.02497205
Random_neighbours,1000,50,0.51431678135,0.02497205
Random_neighbours,1000,50,0.39393844834999997,0.02497205
Random_neighbours,1000,50,0.29709524051666664,0.02497205
Random_neighbours,1000,50,0.3968045028499999,0.02497205
Random_neighbours,1000,50,0.4201298766833334,0.02497205
Random_neighbours,1000,50,0.5239323685642858,0.02497205
Random_neighbours,1000,50,0.43957800635,0.02497205
Random_neighbours,1000,50,0.5262664199642857,0.02497205
Random_neighbours,1000,50,0.4511281565642857,0.02497205
Random_neighbours,1000,50,0.48582772635,0.02497205
Random_neighbours,1000,50,0.5082954354142858,0.02497205
Random_neighbours,1000,50,0.2248589325,0.02497205
Random_neighbours,1000,50,0.4123899831833333,0.02497205
Random_neighbours,1000,50,0.36092670734999993,0.02497205
Random_neighbours,1000,50,0.46268229835,0.02497205
Random_neighbours,1000,50,0.5288037340642857,0.02497205
Random_neighbours,1000,50,0.49852012256428574,0.02497205
LimeBased_neighbours,1000,50,0.29299664599999997,0.06798735
LimeBased_neighbours,1000,50,0.35833333333333334,0.42839550000000004
LimeBased_neighbours,1000,50,0.2853310973333333,0.02497205
LimeBased_neighbours,1000,50,0.4557497205,0.179786
LimeBased_neighbours,1000,50,0.17258305383333333,0.02497205
LimeBased_neighbours,1000,50,0.30224748449999994,0.02497205
LimeBased_neighbours,1000,50,0.070499441,0.02497205
LimeBased_neighbours,1000,50,0.380999441,0.1584975
LimeBased_neighbours,1000,50,0.21883277433333334,0.170412
LimeBased_neighbours,1000,50,0.3310527198333333,0.02497205
LimeBased_neighbours,1000,50,0.17858305383333334,0.02497205
LimeBased_neighbours,1000,50,0.31533109733333325,0.02497205
LimeBased_neighbours,1000,50,0.3172497205,0.02497205
LimeBased_neighbours,1000,50,0.2758305383333333,0.0
LimeBased_neighbours,1000,50,0.28274692549999997,0.02497205
LimeBased_neighbours,1000,50,0.3643327743333334,0.02497205
LimeBased_neighbours,1000,50,0.28274692549999997,0.02497205
LimeBased_neighbours,1000,50,0.36849944100000004,0.02497205
LimeBased_neighbours,1000,50,0.1052469255,0.02497205
LimeBased_neighbours,1000,50,0.366498323,0.02497205
KDE_neighbours,1000,50,0.194771732,0.0
KDE_neighbours,1000,50,0.53377285,0.02497205
KDE_neighbours,1000,50,0.3161802516666667,0.02497205
KDE_neighbours,1000,50,0.5615225705,0.02497205
KDE_neighbours,1000,50,0.20451358500000003,0.02497205
KDE_neighbours,1000,50,0.3074074016666667,0.02497205
KDE_neighbours,1000,50,0.3024074016666667,0.02497205
KDE_neighbours,1000,50,0.322013585,0.02497205
KDE_neighbours,1000,50,0.3214299721666667,0.02497205
KDE_neighbours,1000,50,0.5340225705,0.0
KDE_neighbours,1000,50,0.5440225705,0.02497205
KDE_neighbours,1000,50,0.5940225705000001,0.02497205
KDE_neighbours,1000,50,0.5137728500000001,0.0
KDE_neighbours,1000,50,0.3364299721666667,0.02497205
KDE_neighbours,1000,50,0.2040225705,0.02497205
KDE_neighbours,1000,50,0.5080966388333333,0.02497205
KDE_neighbours,1000,50,0.12377285,0.02497205
KDE_neighbours,1000,50,0.6115225705,0.02497205
KDE_neighbours,1000,50,0.3264299721666667,0.02497205
KDE_neighbours,1000,50,0.52377285,0.0
PlugInvalid_neighbours,1000,50,0.41,0.02497205
PlugInvalid_neighbours,1000,50,0.575,0.0
PlugInvalid_neighbours,1000,50,0.665,0.0
PlugInvalid_neighbours,1000,50,0.5183333333333333,0.201716
PlugInvalid_neighbours,1000,50,0.5975,0.02497205
PlugInvalid_neighbours,1000,50,0.5680830538333335,0.0
PlugInvalid_neighbours,1000,50,0.3425,0.02497205
PlugInvalid_neighbours,1000,50,0.4958333333333333,0.02497205
PlugInvalid_neighbours,1000,50,0.21724916149999998,0.02497205
PlugInvalid_neighbours,1000,50,0.585,0.10228075
PlugInvalid_neighbours,1000,50,0.3125,0.02497205
PlugInvalid_neighbours,1000,50,0.3125,0.02497205
PlugInvalid_neighbours,1000,50,0.435,0.02497205
PlugInvalid_neighbours,1000,50,0.385,0.226595
PlugInvalid_neighbours,1000,50,0.645,0.02497205
PlugInvalid_neighbours,1000,50,0.645,0.02497205
PlugInvalid_neighbours,1000,50,0.575,0.0306513645
PlugInvalid_neighbours,1000,50,0.6925,0.046152105000000006
PlugInvalid_neighbours,1000,50,0.6475,0.02497205
PlugInvalid_neighbours,1000,50,0.535,0.02497205
target-20-neighbours,1000,50,0.62,0.02497205
